공포 확률,중립 확률,탐욕 확률,공포탐욕지수
0.0617,0.8857,0.0526,49.55
0.371,0.2027,0.4263,52.76
0.0572,0.9168,0.0261,48.45
0.0244,0.9621,0.0135,49.45
0.0313,0.931,0.0377,50.32
0.1244,0.7472,0.1284,50.2
0.0415,0.935,0.0236,49.11
0.0397,0.1068,0.8534,90.69
0.2067,0.4865,0.3068,55.01
0.0416,0.9356,0.0228,49.06
0.0293,0.943,0.0277,49.92
0.1596,0.4585,0.3819,61.11
0.0531,0.31,0.6369,79.19
0.2358,0.2556,0.5086,63.64
0.1032,0.3594,0.5374,71.71
0.0215,0.0729,0.9056,94.2
0.0339,0.9022,0.064,51.51
0.0475,0.9339,0.0186,48.56
0.176,0.3257,0.4984,66.12
0.0467,0.8271,0.1261,53.97
0.288,0.2417,0.4703,59.11
0.1972,0.1375,0.6654,73.41
0.2597,0.5923,0.148,44.41
0.1154,0.7142,0.1704,52.75
0.2768,0.2638,0.4594,59.13
0.0676,0.7737,0.1587,54.55
0.0654,0.5676,0.367,65.08
0.1411,0.7523,0.1066,48.27
0.1629,0.5248,0.3123,57.47
0.0431,0.9332,0.0237,49.03
0.2354,0.5775,0.1871,47.58
0.0233,0.9628,0.0139,49.53
0.1427,0.7976,0.0597,45.85
0.0466,0.5218,0.4316,69.25
0.0249,0.9613,0.0138,49.44
0.1764,0.4786,0.3449,58.42
0.1136,0.8379,0.0485,46.74
0.1604,0.4829,0.3567,59.81
0.063,0.9013,0.0356,48.63
0.175,0.3928,0.4322,62.86
0.1654,0.6248,0.2099,52.23
0.0276,0.9211,0.0512,51.18
0.4658,0.4564,0.0778,30.6
0.2747,0.6208,0.1045,41.49
0.099,0.507,0.3941,64.76
0.129,0.3233,0.5477,70.93
0.0314,0.9093,0.0593,51.39
0.0496,0.9138,0.0366,49.35
0.0256,0.9621,0.0124,49.34
0.0382,0.933,0.0288,49.53
0.0284,0.8468,0.1248,54.82
0.0596,0.8424,0.098,51.92
0.0464,0.9381,0.0155,48.46
0.0974,0.8391,0.0636,48.31
0.0608,0.8609,0.0783,50.87
0.0727,0.8109,0.1165,52.19
0.1106,0.8003,0.0892,48.93
0.3606,0.424,0.2154,42.74
0.0212,0.0626,0.9163,94.75
0.0976,0.1401,0.7623,83.24
0.0666,0.9116,0.0218,47.76
0.0671,0.2825,0.6504,79.16
0.0995,0.3445,0.556,72.82
0.0672,0.8249,0.1079,52.04
0.2171,0.1276,0.6553,71.91
0.0741,0.6763,0.2496,58.78
0.1525,0.1927,0.6548,75.12
0.04,0.922,0.038,49.9
0.0982,0.7879,0.1139,50.78
0.1724,0.6535,0.1741,50.08
0.0625,0.4719,0.4656,70.16
0.0316,0.9352,0.0332,50.08
0.027,0.0901,0.8829,92.79
0.0479,0.9248,0.0272,48.96
0.0449,0.939,0.0161,48.56
0.0685,0.8498,0.0817,50.66
0.0614,0.9056,0.033,48.58
0.3758,0.3672,0.257,44.06
0.2755,0.5928,0.1317,42.81
0.2407,0.1182,0.641,70.02
0.0346,0.9219,0.0435,50.44
0.0481,0.9112,0.0408,49.64
0.0729,0.5133,0.4139,67.05
0.2962,0.1751,0.5287,61.63
0.1091,0.726,0.1649,52.79
0.2312,0.5304,0.2384,50.36
0.047,0.896,0.057,50.5
0.0233,0.0812,0.8955,93.61
0.4163,0.2134,0.3703,47.7
0.0855,0.7431,0.1714,54.3
0.1679,0.7615,0.0706,45.14
0.2298,0.3675,0.4027,58.64
0.1238,0.5955,0.2807,57.85
0.4961,0.2163,0.2876,39.57
0.1461,0.5077,0.3462,60.0
0.0365,0.9377,0.0258,49.46
0.0701,0.8233,0.1066,51.82
0.0776,0.7924,0.13,52.62
0.0833,0.6344,0.2823,59.95
0.1604,0.574,0.2656,55.26
0.1435,0.6617,0.1948,52.56
0.2321,0.3046,0.4633,61.56
0.3511,0.5339,0.115,38.2
0.1134,0.7534,0.1332,50.99
0.3112,0.3621,0.3267,50.78
0.0584,0.9139,0.0278,48.47
0.1625,0.5629,0.2746,55.6
0.3554,0.1385,0.5062,57.54
0.0794,0.8305,0.0901,50.54
0.2814,0.15,0.5686,64.36
0.2028,0.6517,0.1455,47.13
0.3177,0.5121,0.1702,42.62
0.1531,0.2507,0.5962,72.16
0.0946,0.8306,0.0748,49.01
0.0443,0.7303,0.2254,59.06
0.1439,0.1741,0.682,76.9
0.0443,0.9307,0.025,49.03
0.2399,0.4074,0.3527,55.64
0.1964,0.6696,0.134,46.88
0.0385,0.8052,0.1562,55.88
0.0347,0.801,0.1643,56.48
0.0407,0.8864,0.0729,51.61
0.0762,0.8798,0.044,48.39
0.1494,0.6307,0.22,53.53
0.3329,0.2834,0.3837,52.54
0.0834,0.2225,0.6941,80.54
0.0215,0.9129,0.0657,52.21
0.0831,0.7081,0.2088,56.29
0.0654,0.8141,0.1205,52.76
0.0391,0.9257,0.0353,49.81
0.0642,0.6573,0.2785,60.72
0.0958,0.6428,0.2614,58.28
0.1014,0.717,0.1816,54.01
0.1207,0.8159,0.0634,47.14
0.1419,0.5186,0.3394,59.87
0.0315,0.8276,0.1409,55.47
0.4209,0.2653,0.3139,44.65
0.0244,0.9543,0.0213,49.84
0.0774,0.8615,0.0611,49.18
0.0838,0.8876,0.0285,47.24
0.253,0.2755,0.4715,60.93
0.1143,0.784,0.1016,49.37
0.1309,0.7907,0.0784,47.38
0.0271,0.9552,0.0177,49.53
0.1265,0.6827,0.1908,53.21
0.226,0.4203,0.3537,56.39
0.1528,0.7943,0.0529,45.01
0.1185,0.7103,0.1712,52.64
0.3186,0.2943,0.3871,53.43
0.1394,0.8001,0.0605,46.06
0.1803,0.7511,0.0686,44.41
0.2965,0.3799,0.3235,51.35
0.2613,0.381,0.3576,54.81
0.0969,0.8233,0.0798,49.14
0.6392,0.253,0.1078,23.43
0.056,0.9074,0.0366,49.03
0.0217,0.9363,0.0419,51.01
0.1962,0.7266,0.0772,44.05
0.1526,0.3558,0.4915,66.94
0.2268,0.5185,0.2547,51.39
0.0517,0.89,0.0583,50.33
0.3295,0.5786,0.0918,38.11
0.1868,0.7263,0.0869,45.01
0.0187,0.0615,0.9198,95.05
0.0926,0.2536,0.6537,78.06
0.0628,0.9098,0.0274,48.23
0.0929,0.843,0.064,48.55
0.1111,0.8472,0.0417,46.53
0.4062,0.1598,0.434,51.39
0.1336,0.7606,0.1059,48.61
0.1167,0.3072,0.5761,72.97
0.3264,0.5329,0.1408,40.72
0.3829,0.1574,0.4597,53.84
0.122,0.8151,0.0629,47.05
0.0316,0.9497,0.0187,49.35
0.3939,0.281,0.3251,46.56
0.04,0.9077,0.0523,50.61
0.1788,0.5757,0.2455,53.33
0.0263,0.9617,0.012,49.29
0.1754,0.7155,0.1091,46.69
0.0553,0.9209,0.0238,48.42
0.0524,0.618,0.3296,63.86
0.2665,0.232,0.5015,61.75
0.0211,0.9402,0.0387,50.88
0.17,0.7313,0.0986,46.43
0.0966,0.8224,0.0809,49.21
0.2086,0.5472,0.2442,51.78
0.3358,0.5016,0.1627,41.35
0.0314,0.9469,0.0217,49.51
0.0359,0.9462,0.0179,49.1
0.0201,0.0659,0.914,94.69
0.1881,0.4049,0.407,60.94
0.1376,0.4667,0.3957,62.91
0.2322,0.4293,0.3385,55.31
0.1464,0.7401,0.1135,48.35
0.0352,0.1706,0.7941,87.95
0.4008,0.2374,0.3618,48.05
0.1093,0.8018,0.0889,48.98
0.1053,0.8015,0.0933,49.4
0.0478,0.9268,0.0254,48.88
0.1356,0.3245,0.5399,70.21
0.1934,0.4753,0.3313,56.89
0.0564,0.9109,0.0327,48.82
0.1298,0.4901,0.3801,62.52
0.3379,0.1297,0.5324,59.72
0.0969,0.7277,0.1754,53.92
0.0676,0.8392,0.0931,51.27
0.059,0.8535,0.0875,51.43
0.1989,0.4417,0.3594,58.02
0.3112,0.5459,0.143,41.59
0.0313,0.2293,0.7394,85.41
0.0458,0.8627,0.0915,52.28
0.441,0.3649,0.1941,37.65
0.0533,0.9244,0.0223,48.45
0.0333,0.9507,0.016,49.13
0.0748,0.3197,0.6055,76.53
0.0474,0.8232,0.1294,54.1
0.1017,0.2064,0.6919,79.51
0.0865,0.6968,0.2167,56.51
0.0472,0.8248,0.1279,54.04
0.2923,0.506,0.2017,45.47
0.1781,0.7582,0.0637,44.28
0.0324,0.9545,0.0131,49.04
0.0848,0.769,0.1462,53.07
0.1435,0.7873,0.0692,46.29
0.0839,0.0556,0.8604,88.82
0.0503,0.8939,0.0558,50.28
0.0266,0.8363,0.1371,55.53
0.0194,0.9643,0.0164,49.85
0.2196,0.2747,0.5057,64.31
0.0805,0.8696,0.0498,48.47
0.0215,0.0416,0.9369,95.77
0.1083,0.8536,0.0381,46.49
0.2765,0.4584,0.2651,49.43
0.452,0.3288,0.2191,38.35
0.0435,0.9398,0.0166,48.65
0.0188,0.0992,0.882,93.16
0.0771,0.7119,0.2109,56.69
0.0498,0.2853,0.6649,80.75
0.5706,0.1474,0.282,35.57
0.0376,0.8808,0.0815,52.19
0.0264,0.9592,0.0145,49.41
0.0434,0.9397,0.0169,48.68
0.2952,0.25,0.4548,57.98
0.026,0.9618,0.0122,49.31
0.0538,0.8816,0.0647,50.55
0.0524,0.8408,0.1068,52.72
0.0214,0.0788,0.8999,93.92
0.0628,0.8502,0.087,51.21
0.0821,0.8507,0.0672,49.25
0.063,0.916,0.021,47.9
0.1598,0.1162,0.7241,78.21
0.0441,0.9266,0.0293,49.26
0.2735,0.6053,0.1212,42.38
0.2385,0.3695,0.392,57.67
0.2265,0.1897,0.5837,67.86
0.2249,0.4919,0.2831,52.91
0.3401,0.3145,0.3454,50.27
0.0748,0.8864,0.0389,48.21
0.1557,0.711,0.1333,48.88
0.1817,0.4825,0.3357,57.7
0.2973,0.5942,0.1084,40.55
0.326,0.1163,0.5577,61.58
0.0307,0.9567,0.0126,49.1
0.1263,0.4172,0.4565,66.51
0.0452,0.8784,0.0764,51.56
0.0313,0.9213,0.0474,50.8
0.0576,0.8851,0.0574,49.99
0.2918,0.5233,0.1849,44.65
0.2998,0.6105,0.0897,39.5
0.0641,0.8483,0.0876,51.18
0.0268,0.0591,0.9141,94.36
0.1833,0.6853,0.1313,47.4
0.1586,0.6714,0.1701,50.57
0.2235,0.7098,0.0667,42.16
0.0551,0.8218,0.1231,53.4
0.0199,0.043,0.9371,95.86
0.0364,0.949,0.0146,48.91
0.0328,0.9453,0.0218,49.45
0.0476,0.9165,0.036,49.42
0.1645,0.2567,0.5788,70.71
0.0531,0.31,0.6369,79.19
0.0839,0.7635,0.1526,53.44
0.0524,0.9232,0.0243,48.59
0.0536,0.8778,0.0686,50.75
0.3484,0.3116,0.34,49.58
0.4337,0.2464,0.3199,44.31
0.043,0.9205,0.0365,49.68
0.0172,0.961,0.0219,50.24
0.3434,0.4578,0.1988,42.77
0.0467,0.2502,0.7031,82.82
0.0247,0.0937,0.8816,92.84
0.2788,0.1314,0.5898,65.55
0.0876,0.7904,0.122,51.72
0.128,0.6567,0.2153,54.36
0.2813,0.6063,0.1124,41.55
0.2179,0.6668,0.1153,44.87
0.371,0.2055,0.4235,52.63
0.0238,0.897,0.0791,52.76
0.289,0.5134,0.1976,45.43
0.3817,0.1224,0.4959,55.71
0.4661,0.1258,0.4081,47.1
0.0525,0.8886,0.0589,50.32
0.1368,0.7883,0.0749,46.91
0.1095,0.8153,0.0751,48.28
0.019,0.8646,0.1164,54.87
0.6089,0.2887,0.1024,24.67
0.0615,0.4623,0.4762,70.74
0.5127,0.2418,0.2456,36.64
0.1753,0.4344,0.3903,60.75
0.0481,0.8709,0.081,51.65
0.3856,0.3477,0.2667,44.06
0.0433,0.9022,0.0544,50.55
0.0566,0.3419,0.6015,77.25
0.1075,0.8324,0.0601,47.63
0.4087,0.2634,0.3279,45.96
0.1227,0.8119,0.0655,47.14
0.1353,0.7305,0.1342,49.95
0.4294,0.4058,0.1648,36.77
0.5257,0.2239,0.2504,36.23
0.408,0.1797,0.4123,50.22
0.036,0.9449,0.0191,49.15
0.2076,0.1722,0.6202,70.63
0.1526,0.6898,0.1576,50.25
0.0577,0.8061,0.1361,53.92
0.0234,0.9638,0.0128,49.47
0.2913,0.4171,0.2916,50.02
0.37,0.273,0.3571,49.35
0.077,0.8937,0.0293,47.61
0.0846,0.8792,0.0362,47.58
0.0264,0.9597,0.0139,49.38
0.139,0.7676,0.0934,47.72
0.0428,0.9077,0.0496,50.34
0.0424,0.9386,0.0189,48.83
0.1008,0.767,0.1322,51.57
0.1169,0.7284,0.1547,51.89
0.2995,0.2918,0.4087,55.46
0.1394,0.8172,0.0434,45.2
0.0355,0.1703,0.7942,87.93
0.1795,0.2072,0.6133,71.69
0.0393,0.9368,0.0239,49.23
0.2964,0.3706,0.333,51.83
0.0571,0.5724,0.3705,65.67
0.0957,0.357,0.5473,72.58
0.0793,0.8102,0.1105,51.56
0.1995,0.6259,0.1745,48.75
0.1077,0.8275,0.0648,47.86
0.1038,0.7935,0.1026,49.94
0.3375,0.4683,0.1943,42.84
0.4379,0.2693,0.2928,42.75
0.2644,0.316,0.4196,57.76
0.1439,0.6481,0.208,53.21
0.0584,0.9162,0.0254,48.35
0.3192,0.132,0.5488,61.48
0.1935,0.6912,0.1152,46.09
0.0508,0.6204,0.3288,63.9
0.0367,0.9274,0.0359,49.96
0.128,0.7885,0.0835,47.77
0.0467,0.9299,0.0234,48.83
0.1221,0.8554,0.0225,45.02
0.4228,0.3938,0.1834,38.03
0.0634,0.891,0.0456,49.11
0.0328,0.9371,0.03,49.86
0.0361,0.9457,0.0183,49.11
0.0567,0.8106,0.1326,53.8
0.1097,0.6438,0.2466,56.84
0.4248,0.1326,0.4427,50.89
0.0787,0.8558,0.0654,49.33
0.0449,0.8604,0.0947,52.49
0.0397,0.9224,0.0379,49.91
0.2071,0.6928,0.1001,44.65
0.0196,0.9611,0.0193,49.99
0.231,0.473,0.296,53.25
0.0613,0.8967,0.042,49.03
0.0653,0.9094,0.0253,48.0
0.0601,0.6486,0.2914,61.57
0.0473,0.1476,0.8051,87.89
0.0326,0.1463,0.8211,89.42
0.0399,0.9451,0.015,48.76
0.1569,0.4875,0.3556,59.94
0.1184,0.7956,0.086,48.38
0.045,0.9327,0.0223,48.86
0.2038,0.719,0.0772,43.67
0.4365,0.2763,0.2872,42.54
0.0445,0.9406,0.0149,48.52
0.4026,0.2031,0.3943,49.59
0.187,0.162,0.651,73.2
0.0713,0.7513,0.1774,55.3
0.072,0.8575,0.0705,49.93
0.1199,0.7377,0.1423,51.12
0.0788,0.6096,0.3116,61.64
0.1076,0.8393,0.0531,47.28
0.0381,0.8749,0.087,52.45
0.2653,0.613,0.1217,42.82
0.0903,0.8255,0.0842,49.7
0.109,0.677,0.214,55.25
0.5057,0.323,0.1713,33.28
0.3328,0.5707,0.0965,38.18
0.2375,0.2472,0.5153,63.89
0.0364,0.949,0.0146,48.91
0.0996,0.7709,0.1296,51.5
0.0429,0.9369,0.0202,48.86
0.0216,0.8819,0.0965,53.74
0.1082,0.3221,0.5697,73.07
0.3356,0.4292,0.2353,44.99
0.0501,0.9017,0.0482,49.9
0.174,0.2231,0.6029,71.45
0.1102,0.6352,0.2546,57.22
0.0193,0.9497,0.031,50.59
0.0799,0.875,0.0451,48.26
0.3399,0.1348,0.5253,59.27
0.041,0.0926,0.8664,91.27
0.0381,0.883,0.0789,52.04
0.065,0.8999,0.0351,48.51
0.0531,0.31,0.6369,79.19
0.159,0.7254,0.1156,47.83
0.0874,0.2315,0.6811,79.69
0.0303,0.9431,0.0266,49.82
0.0771,0.8874,0.0355,47.92
0.3461,0.1801,0.4737,56.38
0.3939,0.3884,0.2177,41.19
0.1106,0.8258,0.0636,47.65
0.0657,0.8952,0.0391,48.67
0.4474,0.393,0.1596,35.61
0.0564,0.8714,0.0723,50.79
0.2963,0.4508,0.2529,47.83
0.0948,0.6401,0.2651,58.52
0.1993,0.3263,0.4743,63.75
0.0356,0.9338,0.0306,49.75
0.072,0.2127,0.7153,82.16
0.1747,0.7108,0.1145,46.99
0.0648,0.8731,0.062,49.86
0.0611,0.1952,0.7438,84.13
0.0618,0.2105,0.7277,83.29
0.149,0.3542,0.4969,67.4
0.0982,0.8473,0.0544,47.81
0.1622,0.7771,0.0607,44.93
0.1579,0.7315,0.1106,47.63
0.1147,0.7558,0.1295,50.74
0.1663,0.7558,0.0779,45.58
0.2476,0.5707,0.1817,46.7
0.199,0.5089,0.2921,54.66
0.0779,0.4546,0.4676,69.49
0.0481,0.9194,0.0325,49.22
0.185,0.6593,0.1557,48.54
0.3617,0.3393,0.299,46.86
0.047,0.1482,0.8048,87.89
0.1378,0.5737,0.2885,57.54
0.0265,0.9602,0.0133,49.34
0.092,0.8288,0.0792,49.36
0.4407,0.3846,0.1747,36.7
0.1044,0.8317,0.0639,47.98
0.2868,0.4351,0.2781,49.56
0.2954,0.2253,0.4793,59.2
0.1271,0.8204,0.0524,46.27
0.2332,0.651,0.1158,44.13
0.0716,0.4931,0.4353,68.18
0.1543,0.7664,0.0793,46.25
0.154,0.7419,0.1041,47.51
0.0286,0.9586,0.0129,49.22
0.1696,0.1818,0.6485,73.95
0.1263,0.3814,0.4923,68.3
0.1063,0.7683,0.1254,50.95
0.334,0.4208,0.2453,45.57
0.1281,0.3901,0.4819,67.69
0.2419,0.2629,0.4952,62.67
0.4271,0.1684,0.4045,48.87
0.0994,0.8241,0.0765,48.86
0.0476,0.4492,0.5032,72.78
0.0275,0.8961,0.0764,52.44
0.0686,0.8805,0.0509,49.11
0.0672,0.8974,0.0355,48.41
0.0572,0.8207,0.1221,53.25
0.0516,0.9328,0.0156,48.2
0.112,0.7973,0.0907,48.93
0.1084,0.8272,0.0644,47.8
0.4349,0.3957,0.1694,36.72
0.1309,0.7486,0.1204,49.48
0.0339,0.9425,0.0236,49.48
0.0585,0.908,0.0335,48.75
0.1076,0.8403,0.0521,47.22
0.1366,0.8105,0.0529,45.81
0.0171,0.0513,0.9316,95.72
0.2419,0.4754,0.2827,52.04
0.0415,0.8676,0.0909,52.47
0.0979,0.5669,0.3352,61.86
0.1737,0.542,0.2843,55.53
0.0705,0.8446,0.0849,50.72
0.0233,0.9628,0.0139,49.53
0.0574,0.8042,0.1383,54.05
0.2505,0.5565,0.193,47.13
0.0286,0.9012,0.0701,52.08
0.0463,0.9333,0.0205,48.71
0.0651,0.888,0.0469,49.09
0.0396,0.8927,0.0677,51.41
0.1151,0.8298,0.0551,47.0
0.1801,0.7028,0.1171,46.85
0.0585,0.8872,0.0544,49.79
0.3277,0.1688,0.5035,58.79
0.0214,0.0478,0.9309,95.48
0.0819,0.8915,0.0265,47.23
0.2699,0.602,0.1282,42.91
0.1644,0.7421,0.0934,46.45
0.0735,0.8588,0.0677,49.71
0.2064,0.6688,0.1248,45.92
0.2677,0.2606,0.4717,60.2
0.1696,0.6983,0.1321,48.13
0.1268,0.6335,0.2397,55.64
0.0772,0.7094,0.2135,56.81
0.2714,0.2179,0.5107,61.97
0.0669,0.3108,0.6223,77.77
0.0523,0.9239,0.0238,48.57
0.0969,0.8551,0.048,47.56
0.346,0.439,0.2149,43.44
0.0752,0.7041,0.2207,57.27
0.4811,0.2007,0.3182,41.85
0.2691,0.4669,0.264,49.74
0.0722,0.8927,0.0351,48.15
0.0233,0.9628,0.0139,49.53
0.0704,0.882,0.0476,48.86
0.0364,0.8138,0.1498,55.67
0.0567,0.7378,0.2055,57.44
0.2457,0.1771,0.5772,66.58
0.0653,0.8737,0.061,49.79
0.1335,0.7791,0.0873,47.69
0.4678,0.3352,0.197,36.46
0.6305,0.2912,0.0783,22.39
0.1844,0.7052,0.1104,46.3
0.0748,0.8451,0.0802,50.27
0.0308,0.9068,0.0624,51.58
0.0301,0.9146,0.0553,51.26
0.0315,0.9448,0.0237,49.61
0.1213,0.8368,0.0419,46.03
0.1779,0.7032,0.119,47.05
0.2384,0.1865,0.5751,66.84
0.1055,0.4841,0.4104,65.24
0.2565,0.6108,0.1326,43.8
0.0432,0.927,0.0298,49.33
0.0541,0.8902,0.0557,50.08
0.0878,0.8686,0.0436,47.79
0.0988,0.8639,0.0372,46.92
0.0858,0.8784,0.0358,47.5
0.4295,0.4966,0.0739,32.22
0.0411,0.9374,0.0215,49.02
0.0373,0.9298,0.0328,49.77
0.0502,0.9183,0.0314,49.06
0.0426,0.8616,0.0959,52.66
0.1415,0.7617,0.0968,47.77
0.1787,0.7506,0.0707,44.6
0.1778,0.7639,0.0583,44.02
0.0236,0.9549,0.0215,49.9
0.2148,0.5814,0.2038,49.45
0.0474,0.9103,0.0423,49.74
0.0912,0.3551,0.5537,73.13
0.0249,0.9605,0.0146,49.48
0.228,0.6158,0.1562,46.41
0.0316,0.9356,0.0328,50.06
0.0401,0.9425,0.0174,48.86
0.2656,0.6556,0.0788,40.66
0.0564,0.1399,0.8037,87.36
0.034,0.9489,0.0171,49.15
0.2221,0.7173,0.0605,41.92
0.1152,0.8462,0.0385,46.17
0.0416,0.9168,0.0416,50.0
0.0707,0.8778,0.0516,49.05
0.2112,0.6931,0.0958,44.23
0.0373,0.914,0.0488,50.58
0.1147,0.6827,0.2026,54.4
0.0934,0.8685,0.0381,47.24
0.0271,0.9092,0.0637,51.83
0.1615,0.7169,0.1216,48.0
0.0227,0.9213,0.056,51.66
0.1147,0.793,0.0923,48.88
0.0258,0.9597,0.0145,49.44
0.2806,0.5242,0.1951,45.73
0.2061,0.5967,0.1972,49.56
0.1501,0.7802,0.0697,45.98
0.4631,0.2463,0.2905,41.37
0.0355,0.2687,0.6957,83.01
0.2831,0.6145,0.1024,40.97
0.1182,0.8422,0.0396,46.07
0.6518,0.2794,0.0688,20.85
0.0742,0.8536,0.0722,49.9
0.0365,0.9305,0.0329,49.82
0.0567,0.9165,0.0267,48.5
0.0508,0.9326,0.0166,48.29
0.0482,0.9139,0.0379,49.49
0.2823,0.4275,0.2903,50.4
0.0947,0.8616,0.0437,47.45
0.3867,0.4764,0.1369,37.51
0.0922,0.7296,0.1782,54.3
0.1029,0.7983,0.0988,49.8
0.252,0.221,0.527,63.75
0.0887,0.7961,0.1152,51.33
0.1603,0.7255,0.1142,47.69
0.114,0.8231,0.0629,47.45
0.2513,0.4576,0.2911,51.99
0.0834,0.8895,0.0271,47.19
0.0733,0.7766,0.1501,53.84
0.4277,0.4964,0.0759,32.41
0.0515,0.7836,0.1649,55.67
0.0258,0.9617,0.0125,49.33
0.0237,0.9616,0.0147,49.55
0.1132,0.8117,0.0751,48.1
0.0608,0.3395,0.5997,76.94
0.0556,0.9189,0.0255,48.49
0.2839,0.2561,0.4599,58.8
0.0233,0.9628,0.0139,49.53
0.0596,0.8724,0.068,50.42
0.0629,0.7913,0.1458,54.14
0.0914,0.8778,0.0308,46.97
0.0384,0.8929,0.0687,51.52
0.103,0.1148,0.7823,83.96
0.0568,0.8863,0.0569,50.0
0.0591,0.9008,0.0401,49.05
0.0281,0.952,0.0198,49.59
0.2321,0.6523,0.1156,44.18
0.037,0.9368,0.0261,49.46
0.1069,0.729,0.1641,52.86
0.0247,0.9364,0.0389,50.71
0.0639,0.8435,0.0925,51.43
0.0595,0.8849,0.0556,49.8
0.0492,0.128,0.8228,88.68
0.1303,0.8202,0.0495,45.96
0.044,0.9268,0.0291,49.26
0.0556,0.8825,0.0619,50.31
0.1971,0.5289,0.274,53.84
0.0416,0.5439,0.4145,68.65
0.0428,0.8663,0.0909,52.41
0.0849,0.8689,0.0462,48.07
0.0747,0.3089,0.6163,77.08
0.0359,0.9417,0.0224,49.33
0.1358,0.7625,0.1017,48.3
0.1242,0.833,0.0428,45.93
0.1077,0.3987,0.4936,69.29
0.0462,0.905,0.0488,50.13
0.0803,0.8363,0.0834,50.16
0.0375,0.8957,0.0668,51.46
0.1307,0.7975,0.0718,47.06
0.0394,0.9362,0.0244,49.25
0.0321,0.9519,0.0159,49.19
0.046,0.9333,0.0207,48.74
0.1122,0.8597,0.0281,45.8
0.0866,0.8655,0.048,48.07
0.0704,0.1538,0.7758,85.27
0.0657,0.8225,0.1118,52.31
0.303,0.5572,0.1398,41.84
0.1895,0.6457,0.1648,48.77
0.0312,0.9283,0.0405,50.47
0.1035,0.8573,0.0391,46.78
0.0973,0.8619,0.0408,47.18
0.2236,0.4964,0.28,52.82
0.0424,0.0806,0.877,91.73
0.0364,0.9452,0.0184,49.1
0.5033,0.2591,0.2376,36.71
0.1175,0.7864,0.0961,48.93
0.031,0.9571,0.0119,49.04
0.0579,0.9142,0.0279,48.5
0.0355,0.9471,0.0174,49.1
0.0458,0.93,0.0242,48.92
0.1867,0.5506,0.2627,53.8
0.027,0.1357,0.8373,90.51
0.0414,0.9273,0.0313,49.49
0.1255,0.8231,0.0514,46.3
0.0595,0.6966,0.2439,59.22
0.0312,0.9548,0.014,49.14
0.0262,0.9604,0.0134,49.36
0.1106,0.1851,0.7043,79.69
0.03,0.932,0.038,50.4
0.3224,0.3859,0.2917,48.46
0.087,0.8706,0.0424,47.77
0.0971,0.8725,0.0304,46.67
0.464,0.274,0.262,39.9
0.3137,0.3861,0.3001,49.32
0.0215,0.0729,0.9056,94.2
0.0455,0.8641,0.0904,52.24
0.0461,0.7246,0.2294,59.17
0.266,0.3029,0.4311,58.26
0.2076,0.4641,0.3282,56.03
0.1067,0.4997,0.3936,64.35
0.0354,0.912,0.0525,50.85
0.3235,0.5536,0.1229,39.97
0.0585,0.052,0.8895,91.55
0.0887,0.8479,0.0633,48.73
0.1733,0.5546,0.2721,54.94
0.0781,0.2395,0.6824,80.22
0.1871,0.7178,0.0951,45.4
0.0395,0.6879,0.2725,61.65
0.0261,0.0612,0.9127,94.33
0.0678,0.9045,0.0276,47.99
0.1102,0.811,0.0788,48.43
0.0236,0.9338,0.0426,50.95
0.047,0.9036,0.0494,50.12
0.0973,0.8359,0.0667,48.47
0.0195,0.0614,0.9191,94.98
0.0575,0.8962,0.0462,49.43
0.0769,0.8713,0.0518,48.75
0.0384,0.1721,0.7895,87.55
0.0703,0.9035,0.0262,47.79
0.3826,0.4331,0.1843,40.09
0.2004,0.7041,0.0955,44.76
0.1087,0.7729,0.1184,50.48
0.0318,0.7897,0.1785,57.34
0.0234,0.9638,0.0128,49.47
0.0279,0.8879,0.0842,52.81
0.1325,0.7242,0.1432,50.53
0.0751,0.8945,0.0304,47.77
0.4033,0.3435,0.2532,42.49
0.0336,0.9002,0.0662,51.63
0.0354,0.9502,0.0144,48.95
0.0429,0.8496,0.1074,53.22
0.3788,0.2804,0.3408,48.1
0.0233,0.9628,0.0139,49.53
0.0474,0.9288,0.0238,48.82
0.0938,0.0667,0.8395,87.28
0.0777,0.8836,0.0386,48.05
0.0461,0.9404,0.0134,48.37
0.0872,0.8327,0.0801,49.65
0.0486,0.9199,0.0315,49.14
0.2097,0.59,0.2003,49.53
0.0697,0.8981,0.0323,48.13
0.0343,0.9434,0.0224,49.41
0.4259,0.3963,0.1778,37.59
0.0582,0.8972,0.0446,49.32
0.1524,0.8048,0.0429,44.53
0.0254,0.9611,0.0136,49.41
0.0201,0.0552,0.9247,95.23
0.0355,0.9465,0.0179,49.12
0.0308,0.9416,0.0277,49.85
0.0437,0.9179,0.0385,49.74
0.0158,0.0607,0.9234,95.38
0.04,0.7122,0.2478,60.39
0.2169,0.7179,0.0652,42.41
0.0272,0.954,0.0187,49.57
0.1422,0.7641,0.0936,47.57
0.0698,0.8413,0.089,50.96
0.0781,0.8892,0.0327,47.73
0.0648,0.6639,0.2713,60.32
0.0379,0.9381,0.024,49.3
0.1264,0.7715,0.1021,48.78
0.0487,0.9375,0.0138,48.26
0.0329,0.1146,0.8526,90.99
0.0502,0.8734,0.0763,51.31
0.1067,0.6525,0.2408,56.71
0.068,0.9009,0.0311,48.15
0.0487,0.8153,0.136,54.37
